SampleName,Phylogroup,Subphylogroup,Lineage,NewTreeTipLabel,type,subtype,GeneCount,GeneNames
1PA1K_X0272,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1K_X0272,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0273,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0273,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0273,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,2,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1PA1K_X0273,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0274,C,C.1,acera80,Family 1 - Adult 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0275,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0275,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0275,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1K_X0275,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0276,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0276,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0276,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0276,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0277,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0277,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0277,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1PA1K_X0277,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0278,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0278,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0278,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1K_X0278,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0279,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0279,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0279,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1K_X0279,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0282,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Abi2,Abi2,1,Abi2__Abi_2
1PA1K_X0282,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0282,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiQ,AbiQ,1,AbiQ__AbiQ
1PA1K_X0282,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0282,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1PA1K_X0282,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0283,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0283,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0283,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1PA1K_X0283,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0284,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0284,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0284,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1K_X0284,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0285,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0285,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0285,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0285,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0286,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0286,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0286,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0286,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0288,NA,NA,NA,NA,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0288,NA,NA,NA,NA,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0288,NA,NA,NA,NA,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1K_X0288,NA,NA,NA,NA,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0289,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0289,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0289,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0289,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0291,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0291,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0291,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0291,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0292,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0292,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0292,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0292,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0294,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0294,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0294,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0294,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1K_X0295,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1K_X0295,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1K_X0295,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1K_X0295,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN66,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN66,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN66,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1N_PN66,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN67,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN67,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN67,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN67,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN68,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN68,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN68,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1N_PN68,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN69,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN69,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN69,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN69,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN70,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN70,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN70,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN70,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN71,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN71,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN71,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN71,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN72,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN72,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN72,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN72,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN73,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN73,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN73,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN73,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN74,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN74,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN74,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN74,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN75,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN75,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN75,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN75,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN76,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN76,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN76,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1PA1N_PN76,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN77,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN77,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN77,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN77,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN78,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN78,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN78,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN78,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN79,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN79,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN79,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN79,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN80,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN80,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN80,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN80,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN82,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN82,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN82,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN82,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN83,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN83,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN83,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
1PA1N_PN83,D,D.1,acera48,Family 1 - Adult 1 - Lineage 48 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN84,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN84,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN84,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1PA1N_PN84,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1PA1N_PN85,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1PA1N_PN85,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1PA1N_PN85,D,D.1,acera8,Family 1 - Adult 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
