SampleName,type,subtype,protein
2AA3N_23YBC55,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3F_24YB21,RM,RM_Type_III,RM_Type_III__Type_III_REases
2PA1N_PN40,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2K_X1005,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3F_24YB14,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3K_24YB66,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1N_PN82,RM,RM_Type_III,RM_Type_III__Type_III_REases
3PA2F_X0870,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1K_X0284,RM,RM_Type_III,RM_Type_III__Type_III_REases
6PA1N_PN28,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2C_S1A75,RM,RM_Type_III,RM_Type_III__Type_III_REases
2AA1N_X0231,RM,RM_Type_III,RM_Type_III__Type_III_REases
3PA2F_X0857,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2F_X1051,RM,RM_Type_III,RM_Type_III__Type_III_REases
2AA1N_X0518,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3K_24YB65,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2N_X0967,RM,RM_Type_III,RM_Type_III__Type_III_REases
0CC2K_S1A50,RM,RM_Type_III,RM_Type_III__Type_III_REases
6PA1N_PN31,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1K_X1236,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB3F_23YAC5,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2N_X0965,RM,RM_Type_III,RM_Type_III__Type_III_REases
4AA1N_X1647,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2C_S1A76,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2C_S1A93,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA2C_X0928,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2F_X1049,RM,RM_Type_III,RM_Type_III__Type_III_REases
2AA1N_X0525,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2N_X0962,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA2C_X0925,RM,RM_Type_III,RM_Type_III__Type_III_REases
0CC1K_S1B01,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA4C_24YD62,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1F_X1145,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1F_X0386,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2K_X1001,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1F_X1129,RM,RM_Type_III,RM_Type_III__Type_III_REases
0CC2K_S1A71,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2F_X1064,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3K_24YB69,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2F_S1B69,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1K_X1234,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA2K_X0812,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB3C_23YAC17,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2F_X1067,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA4N_24YD37,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1F_X0395,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA2C_X0952,RM,RM_Type_III,RM_Type_III__Type_III_REases
2PA1N_PN36,RM,RM_Type_III,RM_Type_III__Type_III_REases
6PA1N_PN25,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2N_X0968,RM,RM_Type_III,RM_Type_III__Type_III_REases
3PA2F_X0850,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2N_X0937,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2F_X1054,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3K_24YB55,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2K_X1010,RM,RM_Type_III,RM_Type_III__Type_III_REases
6PA1N_PN15,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2K_X1014,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1N_X1170,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA2K_X0818,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2C_S1A81,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1N_PN69,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2C_X1105,RM,RM_Type_III,RM_Type_III__Type_III_REases
6PA1N_PN06,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2K_X1006,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2N_S1C80,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3C_24YB80,RM,RM_Type_III,RM_Type_III__Type_III_REases
3PA2N_X0982,RM,RM_Type_III,RM_Type_III__Type_III_REases
2AA1N_X0528,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2F_S1B67,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1K_X0279,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1K_X0275,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2F_S1B71,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2K_X1009,RM,RM_Type_III,RM_Type_III__Type_III_REases
3PA2N_X0984,RM,RM_Type_III,RM_Type_III__Type_III_REases
2PB1C_S1D07,RM,RM_Type_III,RM_Type_III__Type_III_REases
2PA1C_X0659,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2K_X1007,RM,RM_Type_III,RM_Type_III__Type_III_REases
6PA1N_PN07,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3F_24YB20,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PB3F_24YB16,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1F_X1135,RM,RM_Type_III,RM_Type_III__Type_III_REases
2PB1N_S1B39,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PA1N_PN90,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1F_X1139,RM,RM_Type_III,RM_Type_III__Type_III_REases
1PB2C_S1A89,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2C_X1115,RM,RM_Type_III,RM_Type_III__Type_III_REases
5PA1F_X1133,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2C_X1123,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2N_X0972,RM,RM_Type_III,RM_Type_III__Type_III_REases
4PA2N_X0969,RM,RM_Type_III,RM_Type_III__Type_III_REases
0CC1K_S1B18,RM,RM_Type_III,RM_Type_III__Type_III_REases
2AA3N_9YD25,RM,RM_Type_III,RM_Type_III__Type_III_REases
8AB1N_25YH29,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1F_X0911,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1977,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1F_X0917,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH25,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC95,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH31,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE6,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4N_23YBC61,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC69,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1925,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1K_X1078,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1K_X1074,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PB4F_25YD6,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3N_25YE25,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC77,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA41,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z05_14_16YB_C214,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4N_25YA43,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z01_42_23YDC_D642,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA27,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3F_X1712,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3C_X1785,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4N_9YC23,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1987,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC2N_S1D56,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1750,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1F_S1A32,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1F_S1A07,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z05_19_16YB_C719,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3N_25YE28,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1F_X0909,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4N_25YA27,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE13,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3C_24YA71,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1984,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4N_25YA34,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1978,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
1PB2C_S1A77,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1729,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1C_S1C30,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1F_S1A24,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC1C_X0436,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1K_S1C58,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3N_25YE35,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1991,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PB4F_25YD19,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1F_S1A08,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1F_S1A34,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH43,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1803,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1K_S1B07,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3C_X1760,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA44,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1027,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4F_25YA6,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1043,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1F_X0910,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3K_24YA67,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1K_X1094,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC88,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3K_25YE49,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3N_25YE33,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC1C_X0407,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA45,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1K_X1082,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3K_25YE50,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_23YAC80,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1K_S1B10,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC2K_S1A65,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB1K_X1192,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z01_39_23YDC_D339,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE10,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3C_25YE85,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC67,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z01_53_23YDC_E553,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3K_24YA64,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1C_X0829,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4K_25YA59,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1F_X0912,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1928,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1K_S1B24,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3K_24YA54,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH48,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4N_25YA26,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1725,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC2C_S1B78,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH36,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3C_X1774,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1995,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3K_25YE56,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3K_25YE62,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1743,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z05_3_16YB_A43,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1908,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA1C_X0655,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1992,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1F_S1A04,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1994,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1C_S1D04,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1040,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC2N_S1D71,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3C_X1771,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1048,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE12,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE18,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3K_24YA49,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_23YAC82,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1F_X0914,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PB4F_25YD9,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC2K_S1A53,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA34,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC2K_S1A61,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PB4C_25YD91,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE5,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4F_25YA11,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1756,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1970,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1920,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1915,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH42,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z05_12_16YB_B1212,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1957,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3N_25YE42,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1K_X1087,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1F_S1A09,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1028,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1727,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1C_S1C36,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1F_S1A03,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4F_25YA5,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3N_25YE39,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1C_X0833,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4K_25YA71,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1042,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4F_25YA21,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1993,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1C_X1411,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1906,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB1K_X1274,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1921,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH40,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1C_S1C27,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE7,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3K_25YE71,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1802,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4F_25YA16,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB1N_X1255,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4N_25YA35,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1F_S1A46,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3F_X1707,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1K_S1C63,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3K_X1701,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1K_S1B13,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1F_S1A30,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1K_X1076,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1901,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z05_15_16YB_C315,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4N_25YA36,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1755,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC66,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1963,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1975,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4C_25YA84,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1951,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE22,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3C_X1944,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3C_X1933,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PB1F_S1A14,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3C_25YE73,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1974,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1F_X0901,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA39,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4K_25YA55,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1038,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1723,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1952,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1954,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1C_X1410,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1916,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3K_24YA52,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3C_25YE86,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1950,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1045,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE2,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1967,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA1N_X1033,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PB4N_25YD48,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3K_25YE58,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3C_X1777,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB1K_X1191,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1960,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE11,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PB4K_16YC60,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE21,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1990,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PB4N_25YD45,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3F_24YA1,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1968,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1969,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB1N_X1256,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PB4K_25YD54,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA30,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC68,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1F_S1A38,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3N_X1986,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB1N_X1175,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4K_25YA56,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4K_25YA49,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
2PA3F_Z05_9_16YB_B49,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC86,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA46,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3F_25YE1,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_23YAC83,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC2N_S1D53,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB4K_25YA62,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_23YAC73,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1K_S1B16,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB1N_25YH26,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
0CC1F_S1A45,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3C_X1786,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AB3N_24YA29,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC84,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB1N_X1176,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7PA3N_X1741,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4N_9YC12,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
7AB3K_X1914,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8AC4C_9YC92,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
8PA3C_25YE79,Cas,CAS_Class1-Subtype-I-E,Cas__cas5_I-E_13
